"Format","MoTeC CSV",,,"Workbook","Samples"
"Venue","Interlagos",,,"Worksheet","Graph"
"Vehicle","BoxerCup: Eric Monteiro #8",,,"Vehicle Desc","BoxerCup: Eric Monteiro #8"
"Driver","Ohira",,,"Engine ID",""
"Device","ADL"
"Comment","(Exported from rFactor Data Acquisition Plugin v1.3.2.0)",,,"Session",""
"Log Date","26/10/2020",,,"Origin Time","223.173","s"
"Log Time","19:43",,,"Start Time","223.184","s"
"Sample Rate","51.200","Hz",,"End Time","319.297","s"
"Duration","96.113","s",,"Start Distance","8939","m"
"Range","Lap 2",,,"End Distance","13176","m"

"Time","Distance","Corr Speed","Throttle Pos","Brake Pedal Pos","Steering Wheel Pct","Gear","G Force Lat","curvature","Suspension Pos FR"
"Time","Distance","Corr Speed","Throttle Pos","Brake Pedal Pos","Steering Wheel Pct","Gear","G Force Lat","curvature","Suspension Pos FR"
"s","m","km/h","%","%","%","","G","","mm"


"81.836","3370","162.9","100.00","0.00","-2.62","4","0.4602","0","40.79"
"81.855","3371","163.1","100.00","0.00","-2.62","4","0.4446","0","40.29"
"81.875","3372","163.4","100.00","0.00","-2.62","4","0.4373","0","40.34"
"81.895","3373","163.6","100.00","0.00","-2.62","4","0.4514","0","41.04"
"81.914","3374","163.8","100.00","0.00","-2.62","4","0.4640","0","42.14"
"81.934","3375","164.0","100.00","0.00","-2.62","4","0.4883","0","43.34"
"81.953","3375","164.2","100.00","0.00","-2.62","4","0.5064","0","44.45"
"81.973","3376","164.4","100.00","0.00","-2.62","4","0.5255","0","45.12"
"81.992","3377","164.6","100.00","0.00","-2.61","4","0.5306","0","45.45"
"82.012","3378","164.8","100.00","0.00","-2.60","4","0.5190","0","45.51"
"82.031","3379","165.0","100.00","0.00","-2.60","4","0.5125","0","45.19"
"82.051","3380","165.2","100.00","0.00","-2.60","4","0.5046","0","44.74"
"82.070","3381","165.4","100.00","0.00","-2.60","4","0.4704","0","44.14"
"82.090","3382","165.6","100.00","0.00","-2.60","4","0.4534","0","43.41"
"82.109","3383","165.9","100.00","0.00","-2.60","4","0.4183","0","42.62"
"82.129","3384","166.1","100.00","0.00","-2.60","4","0.3936","0","41.50"
"82.148","3384","166.3","100.00","0.00","-2.60","4","0.3673","0","40.32"
"82.168","3385","166.5","100.00","0.00","-2.60","4","0.3398","0","39.29"
"82.188","3386","166.7","100.00","0.00","-2.60","4","0.3348","0","38.43"
"82.207","3387","166.9","100.00","0.00","-2.60","4","0.3533","0","38.08"
"82.227","3388","167.1","100.00","0.00","-2.60","4","0.3774","0","38.56"
"82.246","3389","167.3","100.00","0.00","-2.60","4","0.4123","0","39.61"
"82.266","3390","167.5","100.00","0.00","-2.60","4","0.4500","0","41.09"
"82.285","3391","167.7","100.00","0.00","-2.57","4","0.4909","0","42.47"
"82.305","3392","167.9","100.00","0.00","-2.53","4","0.5286","0","43.51"
"82.324","3393","168.1","100.00","0.00","-2.46","4","0.5547","0","44.14"
"82.344","3394","168.3","100.00","0.00","-2.39","4","0.5587","0","44.41"
"82.363","3395","168.5","100.00","0.00","-2.35","4","0.5363","0","44.35"
"82.383","3395","168.7","100.00","0.00","-2.29","4","0.5290","0","43.94"
"82.402","3396","168.9","100.00","0.00","-2.26","4","0.4970","0","43.61"
"82.422","3397","169.1","100.00","0.00","-2.23","4","0.4711","0","43.27"
"82.441","3398","169.3","100.00","0.00","-2.22","4","0.4534","0","42.98"
"82.461","3399","169.5","100.00","0.00","-2.21","4","0.4398","0","42.92"
"82.480","3400","169.7","100.00","0.00","-2.21","4","0.4239","0","43.18"
"82.500","3401","169.9","100.00","0.00","-2.21","4","0.4147","0","43.67"
"82.520","3402","170.1","100.00","0.00","-2.21","4","0.4265","0","44.27"
"82.539","3403","170.3","100.00","0.00","-2.21","4","0.4208","0","44.87"
"82.559","3404","170.5","100.00","0.00","-2.21","4","0.4121","0","44.99"
"82.578","3405","170.7","100.00","0.00","-2.21","4","0.3920","0","44.02"
"82.598","3406","170.9","100.00","0.00","-2.21","4","0.3733","0","42.19"
"82.617","3407","171.1","100.00","0.00","-2.21","4","0.3394","0","40.12"
"82.637","3407","171.3","100.00","0.00","-2.21","4","0.3100","0","37.96"
"82.656","3408","171.6","100.00","0.00","-2.21","4","0.3053","0","36.06"
"82.676","3409","171.7","100.00","0.00","-2.21","4","0.3165","0","35.09"
"82.695","3410","171.9","100.00","0.00","-2.21","4","0.3241","0","35.28"
"82.715","3411","172.1","100.00","0.00","-2.21","4","0.3415","0","36.43"
"82.734","3412","172.3","100.00","0.00","-2.21","4","0.3660","0","38.10"
"82.754","3413","172.5","100.00","0.00","-2.21","4","0.3935","0","39.63"
"82.773","3414","172.7","100.00","0.00","-2.21","4","0.4203","0","40.75"
"82.793","3415","172.9","100.00","0.00","-2.21","4","0.4370","0","41.47"
"82.813","3416","173.1","100.00","0.00","-2.21","4","0.4530","0","41.97"
"82.832","3417","173.3","100.00","0.00","-2.21","4","0.4766","0","42.44"
"82.852","3418","173.4","100.00","0.00","-2.21","4","0.4799","0","43.01"
"82.871","3419","173.6","100.00","0.00","-2.21","4","0.4793","0","43.74"
"82.891","3420","173.8","100.00","0.00","-2.21","4","0.4549","0","44.28"
"82.910","3421","174.0","100.00","0.00","-2.21","4","0.4346","0","44.28"
"82.930","3422","174.2","100.00","0.00","-2.21","4","0.4035","0","43.53"
"82.949","3423","174.4","100.00","0.00","-2.23","4","0.3674","0","42.12"
"82.969","3424","174.6","100.00","0.00","-2.27","4","0.3264","0","40.37"
"82.988","3424","174.8","100.00","0.00","-2.33","4","0.2908","0","38.61"
"83.008","3425","175.0","100.00","0.00","-2.44","4","0.2915","0","37.11"
"83.027","3426","175.2","100.00","0.00","-2.60","4","0.3072","0","36.39"
"83.047","3427","175.4","100.00","0.00","-2.78","4","0.3597","0","36.81"
"83.066","3428","175.6","100.00","0.00","-2.93","4","0.4015","0","38.14"
"83.086","3429","175.7","100.00","0.00","-3.01","4","0.4417","0","40.12"
"83.105","3430","175.9","100.00","0.00","-3.04","4","0.4867","0","41.86"
"83.125","3431","176.1","100.00","0.00","-3.02","4","0.5336","0","43.00"
"83.145","3432","176.3","100.00","0.00","-2.98","4","0.5679","0","43.53"
"83.164","3433","176.5","100.00","0.00","-2.92","4","0.5763","0","43.48"
"83.184","3434","176.7","100.00","0.00","-2.86","4","0.5745","0","42.88"
"83.203","3435","176.9","100.00","0.00","-2.79","4","0.5394","0","41.88"
"83.223","3436","177.1","100.00","0.00","-2.76","4","0.5039","0","40.87"
"83.242","3437","177.3","100.00","0.00","-2.76","4","0.4729","0","40.08"
"83.262","3438","177.4","100.00","0.00","-2.75","4","0.4648","0","39.57"
"83.281","3439","177.6","100.00","0.00","-2.75","4","0.4692","0","39.53"
"83.301","3440","177.8","100.00","0.00","-2.75","4","0.4817","0","40.06"
"83.320","3441","178.0","100.00","0.00","-2.75","4","0.5058","0","41.10"
"83.340","3442","178.2","100.00","0.00","-2.75","4","0.5144","0","42.35"
"83.359","3443","178.3","100.00","0.00","-2.72","4","0.5270","0","43.39"
"83.379","3444","178.5","100.00","0.00","-2.69","4","0.5302","0","43.74"
"83.398","3445","178.7","100.00","0.00","-2.67","4","0.5228","0","43.33"
"83.418","3446","178.9","100.00","0.00","-2.66","4","0.5105","0","42.33"
"83.438","3447","179.1","100.00","0.00","-2.66","4","0.4930","0","41.00"
"83.457","3448","179.3","100.00","0.00","-2.66","4","0.4801","0","39.73"
"83.477","3449","179.5","100.00","0.00","-2.66","4","0.4802","0","38.91"
"83.496","3450","179.6","100.00","0.00","-2.66","4","0.4841","0","38.78"
"83.516","3451","179.8","100.00","0.00","-2.66","4","0.5090","0","39.54"
"83.535","3452","180.0","100.00","0.00","-2.66","4","0.5194","0","40.92"
"83.555","3453","180.2","100.00","0.00","-2.65","4","0.5312","0","42.09"
"83.574","3454","180.3","100.00","0.00","-2.64","4","0.5315","0","42.80"
"83.594","3455","180.5","100.00","0.00","-2.64","4","0.5287","0","42.93"
"83.613","3456","180.7","100.00","0.00","-2.63","4","0.5118","0","42.52"
"83.633","3457","180.9","100.00","0.00","-2.62","4","0.4795","0","41.73"
"83.652","3458","181.1","100.00","0.00","-2.62","4","0.4601","0","40.78"
"83.672","3458","181.3","100.00","0.00","-2.62","4","0.4384","0","39.88"
"83.691","3459","181.5","100.00","0.00","-2.62","4","0.4284","0","39.01"
"83.711","3460","181.6","100.00","0.00","-2.62","4","0.4181","0","38.19"
"83.730","3461","181.8","100.00","0.00","-2.62","4","0.4152","0","37.59"
"83.750","3462","182.0","100.00","0.00","-2.62","4","0.4159","0","37.25"
"83.770","3463","182.2","100.00","0.00","-2.63","4","0.4219","0","37.13"
"83.789","3464","182.4","100.00","0.00","-2.65","4","0.4347","0","37.21"
"83.809","3465","182.6","100.00","0.00","-2.66","4","0.4528","0","37.53"
"83.828","3466","182.7","100.00","0.00","-2.68","4","0.4824","0","38.11"
"83.848","3467","182.9","100.00","0.00","-2.68","4","0.5141","0","39.12"
"83.867","3468","183.1","100.00","0.00","-2.68","4","0.5407","0","40.44"
"83.887","3469","183.3","100.00","0.00","-2.68","4","0.5717","0","41.61"
"83.906","3470","183.4","100.00","0.00","-2.69","4","0.5948","0","42.64"
"83.926","3471","183.6","100.00","0.00","-2.69","4","0.6093","0","43.51"
"83.945","3472","183.8","100.00","0.00","-2.69","4","0.6113","0","44.17"
"83.965","3473","183.9","100.00","0.00","-2.69","4","0.5950","0","44.51"
"83.984","3474","184.1","100.00","0.00","-2.70","4","0.5707","0","44.36"
"84.004","3475","184.3","100.00","0.00","-2.76","4","0.5354","0","43.54"
"84.023","3476","184.5","100.00","0.00","-2.85","4","0.5000","0","42.18"
"84.043","3477","184.7","100.00","0.00","-2.98","4","0.4657","0","40.64"
"84.063","3478","184.9","100.00","0.00","-3.17","4","0.4484","0","39.19"
"84.082","3479","185.1","100.00","0.00","-3.38","4","0.4469","0","38.05"
"84.102","3480","185.2","100.00","0.00","-3.60","4","0.4630","0","37.41"
"84.121","3482","185.4","100.00","0.00","-3.83","4","0.4981","0","37.36"
"84.141","3483","185.6","100.00","0.00","-3.99","4","0.5402","0","37.88"
"84.160","3484","185.7","100.00","0.00","-4.11","4","0.5875","0","38.81"
"84.180","3485","185.9","100.00","0.00","-4.16","4","0.6373","0","40.06"
"84.199","3486","186.1","100.00","0.00","-4.17","4","0.7055","0","41.30"
"84.219","3487","186.2","100.00","0.00","-4.17","4","0.7766","0","42.57"
"84.238","3488","186.4","100.00","0.00","-4.17","4","0.8464","0","43.94"
"84.258","3489","186.6","100.00","0.00","-4.17","4","0.9143","0","45.49"
"84.277","3490","186.7","100.00","0.00","-4.17","4","0.9711","0","47.17"
"84.297","3491","186.9","100.00","0.00","-4.17","4","1.0018","0","48.71"
"84.316","3492","187.0","100.00","0.00","-4.17","4","1.0146","0","49.59"
"84.336","3493","187.2","100.00","0.00","-4.17","4","0.9926","0","49.73"
"84.355","3494","187.4","100.00","0.00","-4.17","4","0.9707","0","49.05"
"84.375","3495","187.5","100.00","0.00","-4.19","4","0.9239","0","47.95"
"84.395","3496","187.7","100.00","0.00","-4.27","4","0.8861","0","46.70"
"84.414","3497","187.9","100.00","0.00","-4.39","4","0.8470","0","45.45"
"84.434","3498","188.1","100.00","0.00","-4.58","4","0.8069","0","44.31"
"84.453","3499","188.2","100.00","0.00","-4.81","4","0.7917","0","43.41"
"84.473","3500","188.4","100.00","0.00","-5.05","4","0.7833","0","42.89"
"84.492","3501","188.5","100.00","0.00","-5.28","4","0.8367","0","43.10"
"84.512","3502","188.7","100.00","0.00","-5.44","4","0.8962","0","44.02"
"84.531","3503","188.8","100.00","0.00","-5.53","4","0.9800","0","45.52"
"84.551","3504","189.0","100.00","0.00","-5.55","4","1.0399","0","47.07"
"84.570","3505","189.1","100.00","0.00","-5.54","4","1.0814","0","48.21"
"84.590","3506","189.2","100.00","0.00","-5.50","4","1.1095","0","48.67"
"84.609","3507","189.1","100.00","0.00","-5.44","0","1.1258","0","48.48"
"84.629","3508","189.0","100.00","0.00","-5.37","0","1.1628","0","47.98"
"84.648","3509","188.8","100.00","0.00","-5.30","0","1.1756","0","47.66"
"84.668","3510","188.8","100.00","0.00","-5.25","5","1.1906","0","47.80"
"84.688","3511","188.9","100.00","0.00","-5.21","5","1.2155","0","48.19"
"84.707","3512","189.1","100.00","0.00","-5.15","5","1.2114","0","48.64"
"84.727","3513","189.2","100.00","0.00","-5.09","5","1.2094","0","48.99"
"84.746","3514","189.3","100.00","0.00","-5.06","5","1.2194","0","49.16"
"84.766","3515","189.5","100.00","0.00","-5.07","5","1.2342","0","49.15"
"84.785","3516","189.6","100.00","0.00","-5.13","5","1.2595","0","48.96"
"84.805","3517","189.8","100.00","0.00","-5.25","5","1.2445","0","48.46"
"84.824","3518","189.9","100.00","0.00","-5.49","5","1.2526","0","47.65"
"84.844","3519","190.0","100.00","0.00","-5.84","5","1.2403","0","46.81"
"84.863","3521","190.2","100.00","0.00","-6.25","5","1.1995","0","45.84"
"84.883","3522","190.3","100.00","0.00","-6.69","5","1.1479","0","44.64"
"84.902","3523","190.5","100.00","0.00","-7.11","5","1.0760","0","43.12"
"84.922","3524","190.6","100.00","0.00","-7.49","5","0.9911","0","41.28"
"84.941","3525","190.8","100.00","0.00","-7.86","5","0.9306","0","39.30"
"84.961","3526","191.0","100.00","0.00","-8.22","5","0.8762","0","37.32"
"84.980","3527","191.1","100.00","0.00","-8.51","5","0.9015","0","36.07"
"85.000","3528","191.2","100.00","0.00","-8.74","5","1.0113","0","36.34"
"85.020","3529","191.3","100.00","0.00","-8.87","5","1.1388","0","38.38"
"85.039","3530","191.5","100.00","0.00","-8.90","5","1.2638","0","41.94"
"85.059","3531","191.6","100.00","0.00","-8.79","5","1.3707","0","45.84"
"85.078","3532","191.7","100.00","0.00","-8.55","5","1.4682","0","49.27"
"85.098","3533","191.8","100.00","0.00","-8.24","5","1.5768","0","52.22"
"85.117","3534","191.9","100.00","0.00","-7.89","5","1.6808","0","54.41"
"85.137","3535","192.0","100.00","0.00","-7.60","5","1.7697","0","55.76"
"85.156","3536","192.1","100.00","0.00","-7.39","5","1.7829","0","56.21"
"85.176","3537","192.3","100.00","0.00","-7.32","5","1.7550","0","55.74"
"85.195","3538","192.4","100.00","0.00","-7.33","5","1.6887","0","54.29"
"85.215","3539","192.6","100.00","0.00","-7.46","5","1.5984","0","52.21"
"85.234","3540","192.7","100.00","0.00","-7.71","5","1.4988","0","49.89"
"85.254","3541","192.8","100.00","0.00","-8.07","5","1.3879","0","47.53"
"85.273","3542","193.0","100.00","0.00","-8.58","5","1.2499","0","45.23"
"85.293","3544","193.1","100.00","0.00","-9.16","5","1.1303","0","43.06"
"85.313","3545","193.3","100.00","0.00","-9.69","5","1.0483","0","41.32"
"85.332","3546","193.4","100.00","0.00","-10.20","5","1.0819","0","40.43"
"85.352","3547","193.5","100.00","0.00","-10.62","5","1.2042","0","40.65"
"85.371","3548","193.6","100.00","0.00","-10.91","5","1.3458","0","42.31"
"85.391","3549","193.7","100.00","0.00","-11.05","5","1.4730","0","45.19"
"85.410","3550","193.8","100.00","0.00","-11.05","5","1.5917","0","48.57"
"85.430","3551","193.9","100.00","0.00","-10.98","5","1.6984","0","51.66"
"85.449","3552","194.0","100.00","0.00","-10.87","5","1.7198","0","53.86"
"85.469","3553","194.1","100.00","0.00","-10.72","5","1.7657","0","54.63"
"85.488","3554","194.2","100.00","0.00","-10.57","5","1.7603","0","54.35"
"85.508","3555","194.3","100.00","0.00","-10.49","5","1.6961","0","52.65"
"85.527","3556","194.5","100.00","0.00","-10.48","5","1.6014","0","49.80"
"85.547","3557","194.6","100.00","0.00","-10.51","5","1.4981","0","46.46"
"85.566","3558","194.7","100.00","0.00","-10.59","5","1.3820","0","43.29"
"85.586","3559","194.9","100.00","0.00","-10.75","5","1.2445","0","40.67"
"85.605","3560","195.0","100.00","0.00","-10.98","5","1.1312","0","38.71"
"85.625","3562","195.1","100.00","0.00","-11.23","5","1.1290","0","37.31"
"85.645","3563","195.2","100.00","0.00","-11.47","5","1.2458","0","37.07"
"85.664","3564","195.3","100.00","0.00","-11.67","5","1.3851","0","38.32"
"85.684","3565","195.4","100.00","0.00","-11.80","5","1.4993","0","41.40"
"85.703","3566","195.5","100.00","0.00","-11.84","5","1.6175","0","45.46"
"85.723","3567","195.6","100.00","0.00","-11.79","5","1.7547","0","49.61"
"85.742","3568","195.7","100.00","0.00","-11.66","5","1.8801","0","53.33"
"85.762","3569","195.7","100.00","0.00","-11.49","5","1.9640","0","55.89"
"85.781","3570","195.8","100.00","0.00","-11.32","5","1.9863","0","56.68"
"85.801","3571","195.9","100.00","0.00","-11.19","5","1.8708","0","55.30"
"85.820","3572","196.0","100.00","0.00","-11.15","5","1.7508","0","51.74"
"85.840","3573","196.2","100.00","0.00","-11.16","5","1.5724","0","47.12"
"85.859","3574","196.3","100.00","0.00","-11.23","5","1.3690","0","42.52"
"85.879","3575","196.4","100.00","0.00","-11.37","5","1.1644","0","38.50"
"85.898","3576","196.6","100.00","0.00","-11.54","5","1.0115","0","35.24"
"85.918","3578","196.7","100.00","0.00","-11.73","5","1.0285","0","33.03"
"85.938","3579","196.8","100.00","0.00","-11.91","5","1.1070","0","32.70"
"85.957","3580","196.9","100.00","0.00","-12.05","5","1.4391","0","34.45"
"85.977","3581","197.0","100.00","0.00","-12.14","5","1.6529","0","39.07"
"85.996","3582","197.1","100.00","0.00","-12.15","5","1.7924","0","45.13"
"86.016","3583","197.1","100.00","0.00","-12.09","5","1.9444","0","51.12"
"86.035","3584","197.2","100.00","0.00","-11.96","5","2.0594","0","56.10"
"86.055","3585","197.2","100.00","0.00","-11.76","5","2.1040","0","59.40"
"86.074","3586","197.3","100.00","0.00","-11.52","5","2.1381","0","60.35"
"86.094","3587","197.4","100.00","0.00","-11.25","5","2.0162","0","59.07"
"86.113","3588","197.5","100.00","0.00","-11.01","5","1.9002","0","55.43"
"86.133","3589","197.6","100.00","0.00","-10.87","5","1.7204","0","50.96"
"86.152","3590","197.8","100.00","0.00","-10.81","5","1.5584","0","46.63"
"86.172","3592","197.9","100.00","0.00","-10.79","5","1.3886","0","43.12"
"86.191","3593","198.1","100.00","0.00","-10.79","5","1.2520","0","40.68"
"86.211","3594","198.2","100.00","0.00","-10.81","5","1.1878","0","39.20"
"86.230","3595","198.3","100.00","0.00","-10.80","5","1.2002","0","38.49"
"86.250","3596","198.4","100.00","0.00","-10.77","5","1.3213","0","38.72"
"86.270","3597","198.5","100.00","0.00","-10.65","5","1.3914","0","40.30"
"86.289","3598","198.6","100.00","0.00","-10.43","5","1.5046","0","42.90"
"86.309","3599","198.7","100.00","0.00","-10.06","5","1.5810","0","45.72"
"86.328","3600","198.8","100.00","0.00","-9.56","5","1.6474","0","48.26"
"86.348","3601","198.9","100.00","0.00","-8.98","5","1.6974","0","50.07"
"86.367","3602","199.0","100.00","0.00","-8.36","5","1.7150","0","50.97"
"86.387","3603","199.1","100.00","0.00","-7.74","5","1.6971","0","51.03"
"86.406","3605","199.3","100.00","0.00","-7.15","5","1.6537","0","50.23"
"86.426","3606","199.4","100.00","0.00","-6.62","5","1.6122","0","48.74"
"86.445","3607","199.5","100.00","0.00","-6.12","5","1.5535","0","47.04"
"86.465","3608","199.6","100.00","0.00","-5.63","5","1.5108","0","45.58"
"86.484","3609","199.8","100.00","0.00","-5.18","5","1.4556","0","44.42"
"86.504","3610","199.9","100.00","0.00","-4.82","5","1.3999","0","43.65"
"86.523","3611","200.1","100.00","0.00","-4.57","5","1.3637","0","43.33"
"86.543","3612","200.2","100.00","0.00","-4.43","5","1.3565","0","43.47"
"86.563","3613","200.3","100.00","0.00","-4.39","5","1.3659","0","43.94"
"86.582","3614","200.5","100.00","0.00","-4.40","5","1.3319","0","44.48"
"86.602","3615","200.6","100.00","0.00","-4.44","5","1.2749","0","44.61"
"86.621","3617","200.8","100.00","0.00","-4.50","5","1.2289","0","44.30"
"86.641","3618","200.9","100.00","0.00","-4.56","5","1.2228","0","43.85"
"86.660","3619","201.1","100.00","0.00","-4.60","5","1.2038","0","43.18"
"86.680","3620","201.2","100.00","0.00","-4.62","5","1.1598","0","42.24"
"86.699","3621","201.4","100.00","0.00","-4.63","5","1.1154","0","41.23"
"86.719","3622","201.5","100.00","0.00","-4.63","5","1.0844","0","40.55"
"86.738","3623","201.7","100.00","0.00","-4.61","5","1.0493","0","40.34"
"86.758","3624","201.8","100.00","0.00","-4.54","5","1.0249","0","40.44"
"86.777","3625","202.0","100.00","0.00","-4.42","5","0.9985","0","40.46"
"86.797","3626","202.1","100.00","0.00","-4.28","5","0.9712","0","40.41"
"86.816","3628","202.3","100.00","0.00","-4.13","5","0.9697","0","40.41"
"86.836","3629","202.4","100.00","0.00","-3.97","5","0.9827","0","40.62"
"86.855","3630","202.6","100.00","0.00","-3.81","5","0.9981","0","41.11"
"86.875","3631","202.8","100.00","0.00","-3.67","5","1.0173","0","41.87"
"86.895","3632","202.9","100.00","0.00","-3.56","5","1.0247","0","42.71"
"86.914","3633","203.1","100.00","0.00","-3.49","5","1.0193","0","43.31"
"86.934","3634","203.3","100.00","0.00","-3.42","5","0.9885","0","43.53"
"86.953","3635","203.4","100.00","0.00","-3.39","5","0.9597","0","43.36"
"86.973","3636","203.6","100.00","0.00","-3.38","5","0.9284","0","42.85"
"86.992","3637","203.8","100.00","0.00","-3.38","5","0.8926","0","42.19"
"87.012","3639","203.9","100.00","0.00","-3.38","5","0.8577","0","41.52"
"87.031","3640","204.1","100.00","0.00","-3.38","5","0.8281","0","40.99"
"87.051","3641","204.3","100.00","0.00","-3.38","5","0.7985","0","40.73"
"87.070","3642","204.4","100.00","0.00","-3.38","5","0.7751","0","40.83"
"87.090","3643","204.6","100.00","0.00","-3.38","5","0.7604","0","41.17"
"87.109","3644","204.8","100.00","0.00","-3.38","5","0.7188","0","41.43"
